Code_departement,annee,[age_moyen]0 à 4 ans,[age_moyen]5 à 9 ans,[age_moyen]10 à 14 ans,[age_moyen]15 à 19 ans,[age_moyen]20 à 24 ans,[age_moyen]25 à 29 ans,[age_moyen]30 à 34 ans,[age_moyen]35 à 39 ans,[age_moyen]40 à 44 ans,[age_moyen]45 à 49 ans,[age_moyen]50 à 54 ans,[age_moyen]55 à 59 ans,[age_moyen]60 à 64 ans,[age_moyen]65 à 69 ans,[age_moyen]70 à 74 ans,[age_moyen]75 à 79 ans,[age_moyen]80 ans et plus,[delinquance]nombre,[delinquance]taux_pour_mille,[taux_chomage]Taux_moyen,[equipement_sportif]nb_equipements,[etablissement_culturel]nombre_etablissements,"[niveau_etude]Aucun diplôme, CEP",[niveau_etude]Brevet des collèges,"[niveau_etude]CAP, BEP ou équivalent",[niveau_etude]Baccalauréat ou équivalent,[niveau_etude]Diplôme de niveau bac+2,[niveau_etude]Diplôme de niveau bac+3 ou bac+4,[niveau_etude]Diplôme de niveau bac+5 ou plus,[categorie_professionnelle] Agriculteurs,"[categorie_professionnelle] Artisans, commerçants et patron",[categorie_professionnelle] Autres,[categorie_professionnelle] Cadres et professions supérieures,[categorie_professionnelle] Employés,[categorie_professionnelle] Employés peu qualifiés,[categorie_professionnelle] Employés qualifiés,[categorie_professionnelle] Ouvriers peu qualifiés,[categorie_professionnelle] Ouvriers qualifiés,[categorie_professionnelle] Professions intermédiaires,[pouvoir_achat]Pouvoir d'achat du RDB,[pouvoir_achat]Revenu disponible brut (RDB),[compte_publique]depenses,[compte_publique]population,[compte_publique]euros_par_habitant,[Spécialistes]EFFECTIF,[Spécialistes]DENSITE /100 000 hab.,[Généralistes et MEP]EFFECTIF,[Généralistes et MEP]DENSITE /100 000 hab.,[Auxiliaires médicaux]EFFECTIF,[Auxiliaires médicaux]DENSITE /100 000 hab.,[Sages-femmes]EFFECTIF,[Sages-femmes]DENSITE /100 000 hab.,[Dentistes et ODF]EFFECTIF,[Dentistes et ODF]DENSITE /100 000 hab.,[Laboratoires]EFFECTIF,[Laboratoires]DENSITE /100 000 hab.
55,2017,9834,11000,11534,11090,8253,9904,10846,10507,11543,12420,13044,13436,13351,13067,7995,6559,12804,6531,2.0774552166666664,8.975,989.0,106,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,1942146179.38,116680170.0,16.645040707259852,391,208.64462329500617,305,162.75347852935266,800,426.8943699130561,14,7.470651473478482,136.0,72.57204288521953,10,5.3361796239132016
56,2017,37562,44076,46596,43123,32251,33828,39244,42766,47336,50772,51534,52628,52915,55754,36909,29259,54310,23422,1.8332464166666667,8.4,4893.0,768,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,5903533108.0199995,478475588.0,12.33821172088721,2375,315.19577254322076,1465,194.42602390560776,5316,705.507674458847,59,7.830126560021063,882.0,117.0537563718403,48,6.3702724556103565
57,2017,56066,60425,60504,58590,55317,62830,66732,66103,66081,71711,76631,74875,70047,62021,40135,36722,58732,36529,2.1225993,9.55,6974.0,629,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,7495923839.97,717346662.0,10.449513794447684,3260,313.8840940265308,1757,169.17004699528056,5648,543.809007074186,97,9.339496049255672,1194.0,114.96245652382754,142,13.672251948394901
58,2017,8788,10311,11041,10529,8168,8728,9532,10372,11665,13017,14196,15371,16728,17627,11821,9909,19379,7047,1.9508558944444445,8.4,1025.0,159,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,2560346279.58,160259800.0,15.976222855513361,598,290.43226653217954,316,153.47256893673702,862,418.64985577046616,8,3.8853814920692917,198.0,96.16319192871497,14,6.79941761112126
59,2017,167845,175721,172337,178063,175046,166084,169207,166895,167245,166301,166121,158796,149301,140060,89662,68201,127476,152295,3.5262608277777776,12.2,8031.0,2156,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,26059637016.91,1623982530.0,16.04674713890549,9297,355.6754494037201,5338,204.21593513144646,16316,624.2014233054853,199,7.613145577212036,2612.0,99.92731782752682,252,9.640767263605191
60,2017,52464,57499,57162,51462,43284,48419,51855,53836,56322,58348,57264,53056,49239,45946,29608,21294,37445,37098,2.7123463,9.4,4280.0,523,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,6812800756.63,471319052.0,14.454753585114993,1969,237.28610763262313,1177,141.8414162943613,2642,318.38999307536324,40,4.82043895647787,592.0,71.34249655587246,78,9.399855965131845
61,2017,13658,16607,17100,16367,12409,12606,13989,14977,16586,18550,19506,19770,20642,20978,13962,11616,24049,8003,1.6452690444444444,8.625,1515.0,202,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,2864399278.4,144692083.0,19.796516982895326,609,215.57523450141326,441,156.10620429412685,1102,390.08851957398593,10,3.5398232266241916,186.0,65.84071201520996,22,7.787611098573222
62,2017,89377,99368,98600,94943,78636,83307,90968,91201,95230,96823,97083,96256,92522,88594,54579,41833,78698,65376,2.6549090333333334,11.5,5447.0,724,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,14987182495.9,853670760.0,17.55616239673009,4123,279.50649133295786,2622,177.7506719075953,8924,604.9759710539208,77,5.219985406897345,1268.0,85.9602791681277,128,8.677378338738443
63,2017,33407,36466,37052,39860,39286,37125,37859,39215,41567,43783,43642,43430,42900,42614,30329,22585,42622,25138,2.3177766388888887,8.15,4210.0,716,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,5704926186.73,437084928.0,13.05221438962544,2459,375.30527339452993,1272,194.13920608289632,3568,544.5665780690048,63,9.615385206935903,890.0,135.8363941932215,20,3.0525032402971117
64,2017,32609,36624,38750,37943,31735,34000,37209,40932,42859,47592,47957,46340,44662,45206,33226,26645,53020,22847,1.981675522222222,7.800000000000001,5786.0,872,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,6239793306.61,430281875.0,14.501641061711,3536,522.1500616567391,1560,230.3603213191496,6054,893.975246965469,64,9.450679848990752,1094.0,161.54755866868567,106,15.652688499890933
65,2017,10058,11257,12345,12919,9933,10329,10835,11946,13333,15607,16261,16765,16962,17324,12302,10045,20309,8278,2.0934704666666666,10.3,1705.0,218,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,3085495658.0,125622387.0,24.561670349409933,794,349.01101048261063,522,229.45056356665333,1926,846.5934586769623,14,6.153846532438978,308.0,135.38462371365753,28,12.307693064877956
66,2017,24209,26424,27437,26206,21504,22524,24412,26482,28381,31517,31823,31004,31985,35325,26743,20472,38004,25364,3.0526081722222225,14.325,3585.0,452,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,5712875355.9,292977514.0,19.499364568640583,2115,438.7056897153332,1191,247.04419690352807,4698,974.4866809846976,45,9.334163610964536,606.0,125.70006996098908,72,14.934661777543258
67,2017,61806,65512,64831,71272,72367,71252,70668,71620,72385,78672,80546,75060,70069,62282,41340,36529,59348,36828,1.93888255,8.1,4448.0,1197,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,,,,5539,492.22432602565266,2531,224.91781353510143,7070,628.2769425891613,101,8.975384894130876,1746.0,155.15863391240106,182,16.173465848829895
68,2017,42954,46748,46981,43902,37911,43105,46664,48062,50541,55308,55669,52509,49690,44362,30602,25761,43261,25204,1.9806125222222224,9.0,3518.0,536,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,,,,2833,369.0724562649739,1373,178.86921371401664,3260,424.7003909014524,53,6.904638256986804,864.0,112.5586312082377,88,11.464305030468655
69,2017,120579,118923,112156,122972,138510,131518,127984,121868,117440,117151,113658,101207,91760,88891,68093,52400,98209,120497,3.9652381777777777,8.375,5216.0,3158,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,4044155317.2,249630710.0,16.200552076305033,9728,517.9703209882081,3602,191.78958636919467,11978,637.7722558384824,217,11.554231050004232,2262.0,120.44087850280908,256,13.630797920742319
70,2017,12172,14332,15113,13493,9565,11003,12871,13757,15156,16508,16877,16682,16669,16887,11269,8766,15539,7297,1.8308714722222221,8.55,1768.0,141,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,1981183150.46,128669506.0,15.397456724983462,478,204.01196304191106,457,195.04909437270575,942,402.04868030435193,16,6.828852319394512,160.0,68.28852319394512,20,8.53606539924314
71,2017,27646,31140,32681,29867,22558,25675,28626,30414,32994,36954,39035,38645,39404,40402,29309,23140,45105,17268,1.8518922388888888,8.325,3165.0,519,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,4872633071.44,359467354.0,13.555147685094097,1567,283.3122575309945,919,166.15441268090868,2680,484.541704009614,41,7.412764874773945,468.0,84.61399905839528,60,10.847948597230163
72,2017,31998,35960,37227,35499,28195,28551,31082,32372,36139,37722,37505,37107,36795,35941,24347,19949,40117,21706,2.2539133277777776,9.0,4669.0,426,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,4994763343.22,390085948.0,12.80426369836834,1547,272.8876512918511,779,137.4140144514234,1886,332.6865613034461,43,7.585112479346863,412.0,72.67596143002112,32,5.644734868351154
73,2017,23125,26149,26127,25985,21323,23546,25402,27438,28415,30982,30597,28965,26844,25947,19067,14378,26884,19225,2.53730005,7.3,2719.0,559,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,4264935536.66,284741942.0,14.978248398193477,1696,390.9636017381702,964,222.22223589362977,2746,633.0106429086176,50,11.526049579545113,528.0,121.71508355999639,30,6.915629747727068
74,2017,50737,53490,51886,44386,39707,51424,57863,59097,57747,58954,57309,48598,43488,41805,30827,22296,37746,33051,2.4362491111111115,6.825,4001.0,902,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,6448452171.94,443545850.0,14.538411692815975,2891,348.4392163261632,1483,178.73931435894156,4078,491.50298311245024,91,10.96782036862015,1048.0,126.31072248696611,84,10.124141878726292
75,2017,109447,100552,98049,114704,177025,223599,180171,155954,148213,141227,137456,124021,114124,111590,83308,59830,108256,274892,7.114569094444445,7.375,2694.0,16310,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,18491921595.86,1020901245.0,18.11333043859693,21684,999.9539466925804,5284,243.67075513390495,11758,542.2181564845674,212,9.776343695758488,4520.0,208.43902596617153,330,15.217893488680666
76,2017,73756,78479,78072,80835,74696,74861,76878,74421,77454,81264,82270,81299,79328,74765,51725,39622,74653,51844,2.464720688888889,10.6,4639.0,972,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,12422278589.9,810271517.0,15.33100735898137,4537,360.93876524441464,2383,189.5783728405202,5068,403.18220459746385,81,6.443914477583775,956.0,76.05410173543319,134,10.660302962916369
77,2017,95289,103133,100232,93372,81229,87400,93113,96649,98962,100183,95850,86651,75421,67037,43659,31800,54017,70915,3.123987777777778,7.5,4399.0,1074,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,10473515720.0,764660442.0,13.696949841691955,3741,262.95074366706336,1953,137.274205394754,4940,347.22712475682783,91,6.3962891402573545,1196.0,84.06551441481095,132,9.278133697955724
78,2017,94341,100622,100470,92762,79013,82522,89892,96860,101723,101952,99730,90141,76546,71231,52621,39928,67912,69313,2.927061111111111,6.975,4408.0,1348,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,10276853586.14,765282144.0,13.428842769575976,5414,376.3904569713919,2225,154.68577147420524,5204,361.79090101202877,130,9.03782035579626,1620.0,112.62514597223031,206,14.321469179184843
79,2017,19446,23015,24061,20844,15766,17417,20193,21949,24140,25295,26260,26134,25275,24746,17136,13967,28707,10511,1.6713705388888889,7.2,2298.0,300,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,3133988091.91,227331105.0,13.786006503201575,892,237.4234907844104,616,163.96061695425652,1386,368.91138814707716,33,8.783604479692313,260.0,69.20415650666672,22,5.855736319794876
80,2017,31955,35220,36018,38747,35556,32960,33715,34289,36369,38250,37441,36693,36071,35214,23385,17451,33109,24185,2.4727259166666666,11.25,3286.0,392,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,5516148426.72,358939215.0,15.3679180100731,2001,350.92952001125724,1190,208.69871504917347,2664,467.20451839579675,39,6.839705787325853,354.0,62.08348330034236,52,9.119607716434471
81,2017,19078,22360,23069,22011,16726,17403,19485,22082,23973,26352,27161,26763,26725,26738,19399,15322,33243,13106,2.083978388888889,10.025,1900.0,380,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,4042466615.48,206097320.0,19.61435799106946,1347,343.27219237238455,754,192.15087828417072,3020,769.6228811912408,38,9.68399651830038,396.0,100.91743740123556,38,9.68399651830038
82,2017,14424,16970,17248,14530,10666,12308,14043,16344,17261,17593,17949,17185,16572,16482,11732,8917,18125,9323,2.315636883333333,10.825,1593.0,198,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,2714447944.41,178500240.0,15.206970838862738,864,329.0175373779256,445,169.45926404302878,1918,730.3884683922005,23,8.758568703347555,270.0,102.81798043060174,26,9.900990708132019
83,2017,52689,57595,57810,56988,47238,51815,57532,59800,64411,70562,72944,70286,70611,76560,63063,46751,82085,58033,3.183401661111111,10.175,3473.0,1006,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,10044952105.35,689401485.0,14.570540278644742,5040,470.2370134416424,2348,219.07073562717784,10024,935.2491711783777,106,9.889905441431369,1504.0,140.32469607464884,202,18.84680093555789
84,2017,32231,34418,34756,33033,27205,29533,30863,32939,34417,38465,39216,36904,35800,36324,27084,20285,36006,28328,3.0361422,11.975,2593.0,727,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,5581585867.14,346754304.0,16.09665922745115,2540,448.68400569937955,1106,195.3718544502023,4136,730.6130108553677,55,9.715598548608613,678.0,119.76683301739345,100,17.664724633833842
85,2017,35596,42002,43703,36578,27636,31297,36661,40726,43121,44301,44520,44656,47153,49929,33432,25953,47983,20160,1.7343627444444445,7.125,3478.0,572,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,5381238860.38,450451009.0,11.94633545682656,1535,225.66893478906903,989,145.39842117680084,2936,431.63778015681214,69,10.144075896055872,664.0,97.6183535504507,46,6.7627172640372475
86,2017,22894,25306,26082,29169,28165,23421,24343,25182,26498,28098,27905,28456,28458,27453,18701,15217,31528,14744,1.9880357166666667,7.6,2392.0,470,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,3735179903.61,265275159.0,14.080398321842114,1467,334.85507652403487,883,201.55216944152883,1608,367.0395112819687,37,8.445560893925897,384.0,87.6512265747985,26,5.934718466001982
87,2017,18142,20149,20419,22576,20488,18635,19517,20977,22811,24791,25027,25288,25712,26526,18742,14260,30366,11845,1.8654032555555555,8.675,2171.0,359,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,3531851988.5,196201080.0,18.001185255962913,1463,390.9674211666787,943,252.00429129198773,2132,569.7488324862331,26,6.94815649373455,316.0,84.44682507769684,32,8.551577223057908
88,2017,17752,20730,22221,21258,16476,17752,19438,20313,22134,25029,26403,26571,26558,26640,17413,14031,26954,12638,2.0217861722222223,9.975,2291.0,259,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,3850562124.0099998,226382130.0,17.00912578218961,965,264.45603161635717,648,177.58291034963673,1558,426.96631840236734,35,9.591669540489638,364.0,99.75336322109223,32,8.769526437019097
89,2017,17733,20359,20964,18662,13507,16385,18175,19219,20837,22764,22986,23469,23793,24669,16542,12773,25454,14868,2.5539342388888886,8.775,1945.0,285,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,3374346541.3,195600315.0,17.25123265420099,879,259.8285705223921,511,151.04937376216424,1478,436.89036090113257,16,4.72953029392295,242.0,71.53414569558463,18,5.320721580663319
90,2017,7915,8889,9029,8147,8776,8474,8922,8902,9057,9698,9548,9275,8791,8474,5726,4672,8327,5748,2.353538,9.6,791.0,96,29.450145481454005,0.0,24.627770351252394,16.843585584070293,0.0,0.0,29.0784985832233,534.1,1664.6,97.6,5210.2,842.8,3502.1,4054.7,2354.1,4054.2000000000003,7081.3,0.45884478250000005,0.6993527175,1355206193.6,67769973.0,19.997148200132823,506,350.17303192373356,229,158.47751840026677,540,373.7024451360002,12,8.304498780800005,118.0,81.66090467786672,14,9.68858191093334
